No.,label,Mnemonic,SubSpecies,Quadrat,PX,PY,PXE,PXN,PYE,PYN,UTM Northi,UTM Eastin,TreeID,Tag,StemID,StemTag,Census,DBH,HOM,Date,Codes,Stem,Status,geometry,easting_short,northing_short,tree_id
161371,Canthium pseudosetiforum,CANTSP,,4825,949.84882,498.93369,855.990443,411.6954486,-216.2541291,449.6320481,32269.6475,263549.2063,177406,483478,354590,483478,1,16.0,0.5,4/8/12,M,main,alive,POINT (263549.2063 32269.6475),263549.0,32270.0,2871
161407,Canthium pseudosetiforum,CANTSP,,4920,970.5011,393.98059,874.6019882,420.6468201,-170.7640335,355.0497855,32184.01661,263613.308,178086,492080,357119,492080,1,16.0,0.5,4/24/12,M,main,alive,POINT (263613.308 32184.01661),263613.0,32184.0,7248
161560,Canthium pseudosetiforum,CANTSP,,4922,975.72528,426.83795,879.309946,422.9111501,-185.0054847,384.6603777,32215.89153,263603.7745,178505,493548,358578,493548,1,23.0,0.5,5/18/12,M,main,alive,POINT (263603.7745 32215.89153),263604.0,32216.0,5541
161626,Canthium pseudosetiforum,CANTSP,,4923,975.0387,450.17059,878.6912097,422.6135639,-195.1186116,405.6874259,32236.62099,263593.0426,178699,494375,359405,494375,1,10.0,0.5,9/22/12,M,main,alive,POINT (263593.0426 32236.62099),263593.0,32237.0,4447
161639,Canthium pseudosetiforum,CANTSP,,4924,960.72192,465.12289,865.7891283,416.4082047,-201.599426,419.162229,32243.89043,263573.6597,178829,494855,359885,494855,1,21.0,0.5,5/23/13,M,main,alive,POINT (263573.6597 32243.89043),263574.0,32244.0,4066
161646,Canthium pseudosetiforum,CANTSP,,4924,967.04376,465.10818,871.4862819,419.1482963,-201.5930502,419.1489726,32246.61727,263579.3632,178845,494942,359972,494942,1,21.0,0.5,5/23/13,M,main,alive,POINT (263579.3632 32246.61727),263579.0,32247.0,3925
161722,Canthium pseudosetiforum,CANTSP,,4925,962.151,491.91611,867.0769951,417.0276145,-213.2124811,443.3079034,32268.65552,263563.3345,179277,496364,361398,496364,1,10.0,0.5,6/7/13,M,main,alive,POINT (263563.3345 32268.65552),263563.0,32269.0,2951
161991,Canthium pseudosetiforum,CANTSP,,5020,989.42615,394.82169,891.656978,428.8495539,-171.1285937,355.807773,32192.97733,263629.9984,180640,503571,366094,503571,1,19.0,0.5,6/10/12,M,main,alive,POINT (263629.9984 32192.97733),263630.0,32193.0,6751
162116,Canthium pseudosetiforum,CANTSP,,5021,999.2511,407.07928,900.5110852,433.1080075,-176.4414329,366.8541413,32208.28215,263633.5397,180900,504482,367004,504482,1,13.0,0.5,9/22/12,M,main,alive,POINT (263633.5397 32208.28215),263634.0,32208.0,5902
162192,Canthium pseudosetiforum,CANTSP,,5023,982.72815,441.77252,885.6208343,425.9464223,-191.4786143,398.1192029,32232.38563,263603.6122,181203,505540,368062,505540,1,13.0,0.5,5/26/13,M,main,alive,POINT (263603.6122 32232.38563),263604.0,32232.0,4682
162205,Canthium pseudosetiforum,CANTSP,,5023,985.76868,449.58511,888.3609173,427.2642871,-194.8648455,405.1597995,32240.74409,263602.9661,181286,505827,368348,505827,1,13.0,0.5,5/26/13,M,main,alive,POINT (263602.9661 32240.74409),263603.0,32241.0,4257
162489,Canthium pseudosetiforum,CANTSP,,5118,1000.93982,359.8522,902.032936,433.8399539,-155.9716765,324.2937587,32166.45371,263655.5313,183830,513716,378195,513716,1,21.0,0.5,5/11/12,M,main,alive,POINT (263655.5313 32166.45371),263656.0,32166.0,8381
162541,Canthium pseudosetiforum,CANTSP,,5119,1001.04309,361.4873,902.1260015,433.8847144,-156.6803822,325.7672879,32167.972,263654.9156,184068,514614,379091,514614,1,13.0,0.5,10/9/12,M,main,alive,POINT (263654.9156 32167.972),263655.0,32168.0,8227
162695,Canthium pseudosetiforum,CANTSP,,5120,1008.95422,394.9021,909.255401,437.3136561,-171.163446,355.8802373,32201.51389,263647.562,184446,516037,380513,516037,1,12.0,0.5,10/18/14,M,main,alive,POINT (263647.562 32201.51389),263648.0,32202.0,6256
162797,Canthium pseudosetiforum,CANTSP,,5122,1001.04578,423.66397,902.1284257,433.8858804,-183.6297783,381.8000314,32224.00591,263627.9686,184820,517713,382189,517713,1,18.0,0.5,10/23/14,M,main,alive,POINT (263627.9686 32224.00591),263628.0,32224.0,5171
162905,Canthium pseudosetiforum,CANTSP,,5123,1000.79175,444.03018,901.8994974,433.7757755,-192.4571577,400.1537744,32242.24955,263618.9123,185110,518976,383452,518976,1,17.0,0.5,10/26/14,M,main,alive,POINT (263618.9123 32242.24955),263619.0,32242.0,4161
162946,Canthium pseudosetiforum,CANTSP,,5123,1012.45178,451.00229,912.407353,438.8296127,-195.4790975,406.4369422,32253.58655,263626.3983,185246,519655,384131,519655,1,15.0,0.5,10/26/14,M,main,alive,POINT (263626.3983 32253.58655),263626.0,32254.0,3604
163028,Canthium pseudosetiforum,CANTSP,,5124,1006.16467,474.22269,906.7414976,436.1045742,-205.543576,427.3628413,32271.78742,263610.6679,182858,5110795,374207,5110795,1,18.0,0.5,11/8/14,M,main,alive,POINT (263610.6679 32271.78742),263611.0,32272.0,2819
163040,Canthium pseudosetiforum,CANTSP,,5124,1007.95392,472.4361,908.3539446,436.8800935,-204.7692096,425.7527914,32270.95288,263613.0547,182864,5110828,374240,5110828,1,19.0,0.5,11/8/14,M,main,alive,POINT (263613.0547 32270.95288),263613.0,32271.0,2896
163225,Canthium pseudosetiforum,CANTSP,,5125,1017.98688,493.2724,917.3955076,441.2287055,-213.8003414,444.5301729,32294.07888,263613.0652,183115,5111860,375398,5111867,1,16.0,0.5,11/21/14,,main,alive,POINT (263613.0652 32294.07888),263613.0,32294.0,1954
163293,Canthium pseudosetiforum,CANTSP,,5220,1036.2998,391.6987,933.8988544,449.1661221,-169.774988,352.9933782,32210.4795,263673.5939,186165,521965,386443,521965,1,26.0,0.5,10/25/14,M,main,alive,POINT (263673.5939 32210.4795),263674.0,32210.0,5822
163295,Canthium pseudosetiforum,CANTSP,,5221,1025.36975,419.9433,924.0488465,444.4286821,-182.0171186,378.4470158,32231.1957,263651.5017,186209,522072,386550,522072,1,22.0,0.5,10/26/14,M,main,alive,POINT (263651.5017 32231.1957),263652.0,32231.0,4771
163299,Canthium pseudosetiforum,CANTSP,,5221,1035.61414,403.7565,933.2809472,448.8689347,-175.0012317,363.8596985,32221.04863,263667.7497,186228,522105,386583,522105,1,21.0,0.5,10/26/14,,main,alive,POINT (263667.7497 32221.04863),263668.0,32221.0,5321
163310,Canthium pseudosetiforum,CANTSP,,5225,1024.54712,481.69659,923.3075039,444.0721274,-208.7830079,434.0982152,32286.49034,263623.9945,186340,522398,386876,522398,1,21.0,0.5,11/10/14,,main,alive,POINT (263623.9945 32286.49034),263624.0,32286.0,2247
163386,Canthium pseudosetiforum,CANTSP,,5408,1065.48645,151.90109,960.2014543,461.8165679,-65.83888517,136.8911332,32007.0277,263803.8326,187848,540560,390308,540560,1,22.0,0.47,9/24/14,,main,alive,POINT (263803.8326 32007.0277),263804.0,32007.0,17426
163454,Canthium pseudosetiforum,CANTSP,,5507,1086.54968,129.73026,979.1833419,470.9460585,-56.22932457,116.9110919,31996.17715,263832.424,189108,550642,393165,550642,1,24.0,0.47,9/24/14,M,main,alive,POINT (263832.424 31996.17715),263832.0,31996.0,18062
163487,Canthium pseudosetiforum,CANTSP,,5523,1091.38977,455.27621,983.5451632,473.0439113,-197.3315538,410.288539,32291.65245,263695.6836,189907,552527,395050,552527,1,25.0,0.5,10/14/14,,main,alive,POINT (263695.6836 32291.65245),263696.0,32292.0,2033
163498,Canthium pseudosetiforum,CANTSP,,5604,1114.86365,76.0253,1004.699495,483.2182563,-32.95184384,68.51293475,31960.05119,263881.2177,190182,560323,395708,560323,1,22.0,0.5,9/11/14,M,main,alive,POINT (263881.2177 31960.05119),263881.0,31960.0,20228
163522,Canthium pseudosetiforum,CANTSP,,5609,1112.00525,160.69513,1002.123545,481.9793325,-69.65050884,144.8161988,32035.11553,263841.943,190619,561258,396643,561258,1,22.0,0.5,9/16/14,M,main,alive,POINT (263841.943 32035.11553),263842.0,32035.0,15936
163638,Canthium pseudosetiforum,CANTSP,,5707,1130.48254,126.3971,1018.77502,489.9879925,-54.78462435,113.9072949,32012.21529,263873.4604,191895,570923,399346,570923,1,23.0,0.5,9/15/14,,main,alive,POINT (263873.4604 32012.21529),263873.0,32012.0,17136
163653,Canthium pseudosetiforum,CANTSP,,5709,1134.12231,165.11047,1022.055129,491.5655875,-71.56426116,148.7952413,32048.68083,263859.9609,192010,571138,399561,571138,1,28.0,0.48,9/17/14,M,main,alive,POINT (263859.9609 32048.68083),263860.0,32049.0,15100
163657,Canthium pseudosetiforum,CANTSP,,5711,1133.64624,217.88519,1021.626102,491.3592432,-94.43854554,196.3550792,32096.03432,263836.6576,192060,571234,399657,571234,1,23.0,0.53,9/18/14,M,main,alive,POINT (263836.6576 32096.03432),263837.0,32096.0,12382
163704,Canthium pseudosetiforum,CANTSP,,5801,1145.52417,12.4001,1032.330326,496.5075253,-5.374607648,11.17479631,31916.00232,263936.4257,192898,580064,401337,580064,1,22.0,0.5,7/15/14,,main,alive,POINT (263936.4257 31916.00232),263936.0,31916.0,23243
163761,Canthium pseudosetiforum,CANTSP,,5906,1166.23682,113.9699,1050.996276,505.4850632,-49.39827067,102.7080764,32016.51314,263911.068,194679,590897,405392,590897,1,24.0,0.5,7/21/14,M,main,alive,POINT (263911.068 32016.51314),263911.0,32017.0,16891
163803,Canthium pseudosetiforum,CANTSP,,5910,1175.76697,183.42271,1059.584713,509.6157409,-79.50138305,165.2979753,32083.23372,263889.5533,195095,591880,406375,591880,1,22.0,0.5,7/27/14,M,main,alive,POINT (263889.5533 32083.23372),263890.0,32083.0,13109
163916,Canthium pseudosetiforum,CANTSP,,6015,1180.11768,288.3136,1063.505512,511.5014805,-124.9645148,259.8241752,32179.64566,263848.011,196896,602125,410745,602125,1,29.0,0.5,7/21/14,M,main,alive,POINT (263848.011 32179.64566),263848.0,32180.0,7488
164050,Canthium pseudosetiforum,CANTSP,,6307,1251.72571,136.2552,1128.037665,542.5387355,-59.05744631,122.7912764,32073.65001,263978.4502,201062,630987,420290,630987,1,32.0,0.5,6/12/14,M,main,alive,POINT (263978.4502 32073.65001),263978.0,32074.0,13596
164106,Canthium pseudosetiforum,CANTSP,,6312,1248.24622,226.09735,1124.901997,541.0306111,-97.99796344,203.7557627,32153.10637,263936.374,201438,632007,421310,632007,1,27.0,0.5,6/19/14,M,main,alive,POINT (263936.374 32153.10637),263936.0,32153.0,9309
164126,Canthium pseudosetiforum,CANTSP,,6313,1257.51636,241.81276,1133.256118,545.048592,-104.8095345,217.9182699,32171.28686,263937.9166,201645,632474,421777,632474,1,29.0,0.5,6/21/14,M,main,alive,POINT (263937.9166 32171.28686),263938.0,32171.0,8048
164148,Canthium pseudosetiforum,CANTSP,,6401,1266.00342,8.07889,1140.904537,548.7271606,-3.50165434,7.28058243,31964.32774,264046.8729,202302,640017,423455,640017,1,22.0,0.5,4/25/14,M,main,alive,POINT (264046.8729 31964.32774),264047.0,31964.0,20031
164194,Canthium pseudosetiforum,CANTSP,,6409,1273.62244,164.97874,1147.770691,552.0294922,-71.50716508,148.6765281,32109.02602,263985.7335,202890,641546,424984,641546,1,29.0,0.5,5/15/14,M,main,alive,POINT (263985.7335 32109.02602),263986.0,32109.0,11692
167381,Carissa spinarum,CARISP,,4615,914.59882,295.74829,824.223637,396.4169493,-128.1869518,266.5242136,32071.26116,263605.5067,175555,460610,348231,460610,1,49.0,0.5,3/16/12,,main,alive,POINT (263605.5067 32071.26116),263606.0,32071.0,13779
167569,Carissa spinarum,CARISP,,4721,938.76428,411.74869,846.0012109,406.8910476,-178.4653074,371.0621481,32186.2732,263577.0059,176320,471252,350269,471252,1,19.0,1.3,3/19/12,M,main,alive,POINT (263577.0059 32186.2732),263577.0,32186.0,7098
167713,Carissa spinarum,CARISP,,4724,935.13788,476.01779,842.73315,405.3192476,-206.3216309,428.9805602,32242.61981,263545.8815,176459,471832,350849,471832,1,18.0,1.3,3/21/12,M,main,alive,POINT (263545.8815 32242.61981),263546.0,32243.0,4182
168085,Carissa spinarum,CARISP,,4820,953.00879,392.5459,858.8381636,413.0650826,-170.1421921,353.7568629,32175.14195,263598.166,176858,481080,352194,481080,1,17.0,0.44,3/18/12,Q,main,alive,POINT (263598.166 32175.14195),263598.0,32175.0,7785
168085,Carissa spinarum,CARISP,,4820,953.00879,392.5459,858.8381636,413.0650826,-170.1421921,353.7568629,32175.14195,263598.166,176858,481080,352194,481080,1,17.0,0.44,3/18/12,Q,main,alive,POINT (263598.166 32175.14195),263598.0,32175.0,7813
168281,Carissa spinarum,CARISP,,4823,954.44739,440.36816,860.1346098,413.6886188,-190.8699188,396.8536133,32218.86223,263578.7347,177147,482233,353346,482233,1,23.0,0.5,3/22/12,"M,Q",main,alive,POINT (263578.7347 32218.86223),263579.0,32219.0,5368
168349,Carissa spinarum,CARISP,,4825,951.52112,499.12119,857.4974963,412.420278,-216.3353977,449.8010205,32270.5413,263550.6321,177430,483543,354656,483543,1,23.0,0.5,4/8/12,M,main,alive,POINT (263550.6321 32270.5413),263551.0,32271.0,2827
168370,Carissa spinarum,CARISP,,4825,959.59448,489.47726,864.7730952,415.9195354,-212.155404,441.1100459,32265.34958,263562.0877,177507,483852,354963,483852,1,30.0,0.5,4/8/12,"M,Q",main,alive,POINT (263562.0877 32265.34958),263562.0,32265.0,3144
168771,Carissa spinarum,CARISP,,4919,963.47656,363.46991,868.2715712,417.6021555,-157.53971,327.5539883,32153.47614,263620.2019,177976,491688,356725,491688,1,25.0,0.5,4/23/12,M,main,alive,POINT (263620.2019 32153.47614),263620.0,32153.0,9285
168894,Carissa spinarum,CARISP,,4921,961.35925,405.93176,866.3634811,416.6844443,-175.9440603,365.8200123,32190.82446,263599.8894,178152,492339,357378,492339,1,30.0,0.5,5/9/12,"M,Q",main,alive,POINT (263599.8894 32190.82446),263600.0,32191.0,6799
168899,Carissa spinarum,CARISP,,4921,960.97937,405.52386,866.0211386,416.5197919,-175.7672631,365.4524186,32190.29221,263599.7239,178153,492344,357383,492344,1,17.0,0.49,5/9/12,"M,Q",main,alive,POINT (263599.7239 32190.29221),263600.0,32190.0,6898
168909,Carissa spinarum,CARISP,,4921,979.06427,419.47031,882.318997,424.3583772,-181.8121093,378.0207638,32210.69914,263609.9769,178217,492590,357629,492590,1,21.0,0.5,5/9/12,"M,Q",main,alive,POINT (263609.9769 32210.69914),263610.0,32211.0,5770
168995,Carissa spinarum,CARISP,,4923,971.75031,442.52789,875.7277588,421.1882685,-191.8060162,398.7999317,32228.3082,263593.3917,178725,494439,359469,494439,1,31.0,0.5,9/22/12,"M,Q",main,alive,POINT (263593.3917 32228.3082),263593.0,32228.0,4910
169046,Carissa spinarum,CARISP,,4924,960.35162,474.81961,865.4554191,416.2477046,-205.8023006,427.9007772,32252.46848,263569.1231,178888,495157,360187,495157,1,17.0,0.5,5/23/13,M,main,alive,POINT (263569.1231 32252.46848),263569.0,32252.0,3710
169053,Carissa spinarum,CARISP,,4924,962.85858,476.38821,867.7146563,417.3343028,-206.482183,429.3143775,32254.96868,263570.7025,178903,495212,360242,495212,1,17.0,0.5,5/23/13,M,main,alive,POINT (263570.7025 32254.96868),263571.0,32255.0,3595
169055,Carissa spinarum,CARISP,,4924,961.70624,477.00891,866.6761837,416.8348411,-206.7512146,429.8737437,32255.02858,263569.395,178908,495226,360256,495226,1,22.0,0.5,5/23/13,"M,Q",main,alive,POINT (263569.395 32255.02858),263569.0,32255.0,3594
169083,Carissa spinarum,CARISP,,4925,963.33563,483.97192,868.1445671,417.5410718,-209.7692101,436.1487107,32262.00978,263567.8454,179202,496090,361124,496090,1,25.0,0.5,6/7/13,Q,main,alive,POINT (263567.8454 32262.00978),263568.0,32262.0,3270
169088,Carissa spinarum,CARISP,,4925,964.85077,497.67349,869.50999,418.1977829,-215.7079173,448.4963735,32275.01416,263563.2721,179330,496608,361642,496608,1,51.0,0.5,6/7/13,M,main,alive,POINT (263563.2721 32275.01416),263563.0,32275.0,2704
169147,Carissa spinarum,CARISP,,5008,984.69757,144.31871,887.395648,426.8000331,-62.55243446,130.0579986,31965.17803,263734.3132,179755,500365,362886,500365,1,20.0,0.5,4/12/12,,main,alive,POINT (263734.3132 31965.17803),263734.0,31965.0,19949
169198,Carissa spinarum,CARISP,,5008,998.95868,140.28078,900.2475604,432.9812632,-60.80226394,126.4190727,31967.72034,263748.9153,179818,500557,363078,500557,1,17.0,0.49,4/12/12,,main,alive,POINT (263748.9153 31967.72034),263749.0,31968.0,19768
169199,Carissa spinarum,CARISP,,5009,981.56586,162.94237,884.5733948,425.4426479,-70.62453593,146.84138,31980.60403,263723.4189,179834,500615,363136,500615,1,25.0,0.5,4/13/12,M,main,alive,POINT (263723.4189 31980.60403),263723.0,31981.0,18991
169489,Carissa spinarum,CARISP,,5013,980.87408,240.3597,883.9499724,425.1428079,-104.179731,216.6087926,32050.0716,263689.2402,180088,501425,363945,501425,1,26.0,0.5,4/20/12,M,main,alive,POINT (263689.2402 32050.0716),263689.0,32050.0,15060
169573,Carissa spinarum,CARISP,,5014,993.40619,270.0687,895.2437343,430.574633,-117.0565802,243.382127,32082.27676,263687.6572,180152,501661,364181,501661,1,28.0,0.5,4/20/12,"I,M",main,alive,POINT (263687.6572 32082.27676),263688.0,32082.0,13154
169602,Carissa spinarum,CARISP,,5014,997.04761,266.10132,898.5253309,432.1529431,-115.3369884,239.8067798,32080.27972,263692.6583,180182,501747,364267,501747,1,26.0,0.5,4/20/12,,main,alive,POINT (263692.6583 32080.27972),263693.0,32080.0,13295
169629,Carissa spinarum,CARISP,,5014,995.68939,261.5452,897.3013221,431.5642463,-113.3622174,235.7008683,32075.58511,263693.4091,180198,501790,364310,501790,1,24.0,0.5,4/20/12,M,main,alive,POINT (263693.4091 32075.58511),263693.0,32076.0,13530
169665,Carissa spinarum,CARISP,,5015,990.87909,288.8371,892.9663472,429.4793054,-125.1914167,260.295946,32098.09525,263677.2449,180236,501933,364453,501933,1,38.0,0.5,4/22/12,M,main,alive,POINT (263677.2449 32098.09525),263677.0,32098.0,12215
169822,Carissa spinarum,CARISP,,5017,995.90228,325.56516,897.4931756,431.6565198,-141.1105555,293.3947589,32133.37128,263665.8526,180391,502562,365085,502562,1,30.0,0.5,4/25/12,M,main,alive,POINT (263665.8526 32133.37128),263666.0,32133.0,10384
169954,Carissa spinarum,CARISP,,5022,989.39307,435.065,891.6271668,428.8352159,-188.5713564,392.0744799,32229.2297,263612.5258,181015,504916,367438,504916,1,15.0,0.5,10/9/12,,main,alive,POINT (263612.5258 32229.2297),263613.0,32229.0,4882
170032,Carissa spinarum,CARISP,,5023,993.1413,457.61411,895.0050191,430.459821,-198.3448759,412.3954218,32251.17524,263606.1301,181455,506416,368938,506416,1,15.0,0.5,5/26/13,M,main,alive,POINT (263606.1301 32251.17524),263606.0,32251.0,3773
170035,Carissa spinarum,CARISP,,5023,995.3006,449.2117,896.95095,431.395732,-194.7029974,404.8232876,32244.53902,263611.718,181564,506800,369322,506800,1,21.0,0.5,5/26/13,"M,Q",main,alive,POINT (263611.718 32244.53902),263612.0,32245.0,4068
170167,Carissa spinarum,CARISP,,5106,1009.35394,109.74963,909.615623,437.4869078,-47.56906805,98.90482824,31944.71174,263771.5166,182460,510359,372691,510359,1,16.0,0.5,4/11/12,"M,Q",main,alive,POINT (263771.5166 31944.71174),263772.0,31945.0,21165
170269,Carissa spinarum,CARISP,,5107,1005.56805,132.59309,906.203832,435.8459796,-57.47016843,119.4910342,31963.65701,263758.2037,182525,510590,372922,510590,1,23.0,0.5,4/12/12,Q,main,alive,POINT (263758.2037 31963.65701),263758.0,31964.0,20018
170295,Carissa spinarum,CARISP,,5108,1019.84668,153.8754,919.0715333,442.0348034,-66.6946155,138.6703537,31989.02516,263761.8469,182585,510733,373065,510733,1,31.0,0.5,4/13/12,"M,Q",main,alive,POINT (263761.8469 31989.02516),263762.0,31989.0,18470
170367,Carissa spinarum,CARISP,,5110,1003.39532,185.25175,904.2457982,434.9042476,-80.29414862,166.9462805,32010.17053,263733.4216,182654,510994,373326,510994,1,35.0,0.46,4/14/12,"M,Q",main,alive,POINT (263733.4216 32010.17053),263733.0,32010.0,17254
170376,Carissa spinarum,CARISP,,5110,1001.51392,186.28278,902.5503069,434.0887875,-80.74103064,167.8754303,32010.28422,263731.2793,182668,511004,373375,511004,1,49.0,0.5,4/14/12,"M,Q",main,alive,POINT (263731.2793 32010.28422),263731.0,32010.0,17253
170384,Carissa spinarum,CARISP,,5110,1002.95642,187.10229,903.8502677,434.714014,-81.096233,168.6139612,32011.64798,263732.224,182685,511013,373477,511013,1,13.0,0.5,4/14/12,Q,main,alive,POINT (263732.224 32011.64798),263732.0,32012.0,17158
170397,Carissa spinarum,CARISP,,5110,1014.05829,195.49429,913.8551173,439.5259265,-84.73359942,176.176714,32024.02264,263738.5915,182793,511051,373891,511051,1,35.0,0.5,4/14/12,"M,Q",main,alive,POINT (263738.5915 32024.02264),263739.0,32024.0,16484
170430,Carissa spinarum,CARISP,,5110,1012.17218,198.7807,912.1553814,438.7084249,-86.15803667,179.1383806,32026.16681,263735.4673,182867,511085,374271,511085,1,18.0,0.5,4/14/12,"M,Q",main,alive,POINT (263735.4673 32026.16681),263735.0,32026.0,16400
170787,Carissa spinarum,CARISP,,5117,1002.32062,338.64609,903.2772936,434.4384376,-146.780257,305.1831097,32147.94155,263665.967,183584,512799,377280,512799,1,22.0,0.5,4/25/12,"M,Q",main,alive,POINT (263665.967 32147.94155),263666.0,32148.0,9565
